user_id,date,events,timestamp
509652,2022-04-12,"GetCreditInfo,UseLoanManage","2022-04-12 13:05:24,2022-04-12 13:05:24"
509653,2022-06-27,"StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification","2022-06-27 13:02:08,2022-06-27 13:02:08,2022-06-27 13:02:25"
509653,2022-06-28,"OpenApp,UseLoanManage,GetCreditInfo,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,UseLoanManage","2022-06-28 09:23:24,2022-06-28 09:23:33,2022-06-28 09:23:33,2022-06-28 09:23:45,2022-06-28 09:24:20,2022-06-28 09:24:20,2022-06-28 09:24:34"
509656,2022-05-04,"OpenApp,UseLoanManage,Login,GetCreditInfo","2022-05-04 11:03:21,2022-05-04 11:03:26,2022-05-04 11:03:26,2022-05-04 11:03:29"
509656,2022-05-31,"OpenApp,Login,UseLoanManage,UseLoanManage","2022-05-31 17:02:49,2022-05-31 17:02:56,2022-05-31 17:03:04,2022-05-31 17:03:49"
509656,2022-05-31,"UseLoanManage,UseLoanManage","2022-05-31 19:12:47,2022-05-31 19:14:25"
509658,2022-03-25,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,OpenApp,Login,StartLoanApply,EndLoanApply","2022-03-25 20:38:47,2022-03-25 20:38:51,2022-03-25 20:38:56,2022-03-25 20:38:56,2022-03-25 20:39:12,2022-03-25 20:41:16,2022-03-25 20:44:27,2022-03-25 20:44:31,2022-03-25 20:44:34,2022-03-25 20:44:34"
509658,2022-04-25,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-25 22:30:04,2022-04-25 22:30:07,2022-04-25 22:30:11,2022-04-25 22:30:11,2022-04-25 22:30:26,2022-04-25 22:33:05"
509658,2022-05-26,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-26 18:18:11,2022-05-26 18:18:16,2022-05-26 18:18:20,2022-05-26 18:18:20,2022-05-26 18:18:38,2022-05-26 18:20:52"
509658,2022-06-23,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,StartLoanApply,EndLoanApply,UseLoanManage,GetCreditInfo,StartLoanApply,EndLoanApply,StartLoanApply,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,OpenApp,Login,GetCreditInfo,UseLoanManage,OpenApp,Login,UseLoanManage,StartLoanApply,EndLoanApply","2022-06-23 14:18:24,2022-06-23 14:18:30,2022-06-23 14:18:37,2022-06-23 14:18:37,2022-06-23 14:18:59,2022-06-23 14:19:24,2022-06-23 14:19:24,2022-06-23 14:19:26,2022-06-23 14:19:29,2022-06-23 14:19:56,2022-06-23 14:19:56,2022-06-23 14:20:12,2022-06-23 14:20:12,2022-06-23 14:20:14,2022-06-23 14:20:29,2022-06-23 14:22:23,2022-06-23 14:29:43,2022-06-23 14:29:59,2022-06-23 14:33:13,2022-06-23 14:42:23,2022-06-23 14:42:27,2022-06-23 14:42:47,2022-06-23 14:42:50,2022-06-23 14:43:22,2022-06-23 14:43:29,2022-06-23 14:43:34,2022-06-23 14:44:03,2022-06-23 14:44:03"
