user_id,date,events,timestamp
848662,2022-06-18,GetCreditInfo,2022-06-18 21:12:02
848663,2022-05-03,OpenApp,2022-05-03 12:45:41
848663,2022-06-17,OpenApp,2022-06-17 18:31:03
848666,2022-04-21,"StartLoanApply,ViewLoanApplyIntro,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-21 06:02:20,2022-04-21 06:02:21,2022-04-21 06:03:25,2022-04-21 06:03:26,2022-04-21 06:03:45,2022-04-21 06:08:53"
848667,2022-03-23,"OpenApp,GetCreditInfo,Login,UseLoanManage","2022-03-23 18:01:56,2022-03-23 18:02:01,2022-03-23 18:02:02,2022-03-23 18:02:03"
848667,2022-04-10,"OpenApp,Login,UseLoanManage,GetCreditInfo,UseLoanManage,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply,EndLoanApply","2022-04-10 14:04:57,2022-04-10 14:05:04,2022-04-10 14:05:18,2022-04-10 14:05:19,2022-04-10 14:06:42,2022-04-10 14:06:50,2022-04-10 14:07:05,2022-04-10 14:07:05,2022-04-10 14:07:45,2022-04-10 14:09:22,2022-04-10 14:09:23,2022-04-10 14:09:33"
848667,2022-04-12,OpenApp,2022-04-12 19:03:24
848667,2022-04-24,OpenApp,2022-04-24 11:35:15
848667,2022-05-07,OpenApp,2022-05-07 22:23:10
848667,2022-05-09,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-09 16:23:19,2022-05-09 16:23:26,2022-05-09 16:23:31,2022-05-09 16:23:36,2022-05-09 16:23:36,2022-05-09 16:24:13,2022-05-09 16:27:41"
848667,2022-05-09,"StartLoanApply,EndLoanApply,UseLoanManage,GetCreditInfo,ViewLoanApplyIntro,EndLoanApply","2022-05-09 16:51:59,2022-05-09 16:51:59,2022-05-09 16:52:39,2022-05-09 16:52:39,2022-05-09 16:53:52,2022-05-09 16:54:02"
848667,2022-05-22,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply,UseLoanManage,GetCreditInfo,EndLoanApply,EndLoanApply","2022-05-22 13:29:19,2022-05-22 13:29:26,2022-05-22 13:29:34,2022-05-22 13:29:34,2022-05-22 13:29:37,2022-05-22 13:29:37,2022-05-22 13:30:09,2022-05-22 13:32:59,2022-05-22 13:33:00,2022-05-22 13:33:06,2022-05-22 13:33:35,2022-05-22 13:33:43,2022-05-22 13:34:01"
848667,2022-06-15,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-15 11:40:36,2022-06-15 11:40:50,2022-06-15 11:41:03,2022-06-15 11:41:04,2022-06-15 11:41:55,2022-06-15 11:44:37"
848667,2022-06-25,"OpenApp,GetCreditInfo,Login,GetCreditInfo,GetCreditInfo,UseLoanManage,UseLoanManage,UseLoanManage,ViewLoanApplyIntro,OpenApp","2022-06-25 12:03:05,2022-06-25 12:03:10,2022-06-25 12:03:12,2022-06-25 12:03:34,2022-06-25 12:03:42,2022-06-25 12:03:45,2022-06-25 12:04:02,2022-06-25 12:05:33,2022-06-25 12:06:09,2022-06-26 12:08:57"
