user_id,date,events,timestamp
135276,2022-05-09,"OpenApp,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-09 15:23:46,2022-05-09 15:23:51,2022-05-09 15:23:51,2022-05-09 15:24:12,2022-05-09 15:27:52"
135276,2022-05-11,"OpenApp,UseLoanManage,GetCreditInfo,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,UseLoanManage,EndLoanApply,StartLoanApply,EndLoanApply,EndLoanApply,GetCreditInfo,StartLoanApply,EndLoanApply,ViewLoanApplyIntro","2022-05-11 15:50:50,2022-05-11 15:51:03,2022-05-11 15:51:04,2022-05-11 15:52:57,2022-05-11 15:53:11,2022-05-11 15:53:11,2022-05-11 15:53:31,2022-05-11 15:56:08,2022-05-11 15:56:13,2022-05-11 15:56:22,2022-05-11 15:56:30,2022-05-11 15:56:30,2022-05-11 15:56:31,2022-05-11 16:03:11,2022-05-11 16:05:18,2022-05-11 16:05:19,2022-05-11 16:06:37"
135276,2022-06-08,"OpenApp,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,UseLoanManage,GetCreditInfo,ViewLoanApplyIntro,EndLoanApply","2022-06-08 09:34:46,2022-06-08 09:34:55,2022-06-08 09:34:55,2022-06-08 09:36:57,2022-06-08 09:40:13,2022-06-08 09:40:17,2022-06-08 09:40:25,2022-06-08 09:42:27,2022-06-08 09:42:35"
135276,2022-06-23,"OpenApp,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-23 14:07:05,2022-06-23 14:07:10,2022-06-23 14:07:10,2022-06-23 14:07:21,2022-06-23 14:10:12"
135276,2022-06-30,"OpenApp,UseLoanManage,GetCreditInfo,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply","2022-06-30 16:01:31,2022-06-30 16:01:38,2022-06-30 16:01:41,2022-06-30 16:08:55,2022-06-30 16:09:10,2022-06-30 16:09:10,2022-06-30 16:09:24,2022-06-30 16:12:42,2022-06-30 16:12:43"
135280,2022-03-01,"OpenApp,Login,GetCreditInfo","2022-03-01 03:48:37,2022-03-01 03:48:45,2022-03-01 03:48:50"
135280,2022-03-01,"OpenApp,Login,GetCreditInfo,UseLoanManage","2022-03-01 12:39:56,2022-03-01 12:40:02,2022-03-01 12:40:06,2022-03-01 12:40:07"
135280,2022-03-02,"GetCreditInfo,GetCreditInfo","2022-03-02 10:34:34,2022-03-02 10:34:41"
135280,2022-03-04,"OpenApp,Login","2022-03-04 18:51:49,2022-03-04 18:51:54"
135280,2022-03-08,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-08 15:35:03,2022-03-08 15:35:09,2022-03-08 15:35:15,2022-03-08 15:35:15,2022-03-08 15:35:47,2022-03-08 15:36:52"
135280,2022-03-08,"OpenApp,Login,EndLoanApply","2022-03-08 18:45:21,2022-03-08 18:45:27,2022-03-08 18:45:27"
135280,2022-03-08,"OpenApp,Login","2022-03-08 20:51:29,2022-03-08 20:51:35"
135280,2022-03-09,"OpenApp,Login,GetCreditInfo,UseLoanManage","2022-03-09 21:52:19,2022-03-09 21:52:24,2022-03-09 21:52:32,2022-03-09 21:52:34"
135280,2022-03-10,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-10 14:44:46,2022-03-10 14:44:51,2022-03-10 14:44:57,2022-03-10 14:44:57,2022-03-10 14:45:32,2022-03-10 14:47:22"
135280,2022-03-11,"OpenApp,Login,UseLoanManage,GetCreditInfo,UseLoanManage","2022-03-11 11:27:22,2022-03-11 11:27:29,2022-03-11 11:27:34,2022-03-11 11:27:34,2022-03-11 11:27:58"
135280,2022-03-16,"OpenApp,UseLoanManage,Login,GetCreditInfo","2022-03-16 20:01:20,2022-03-16 20:01:27,2022-03-16 20:01:27,2022-03-16 20:01:27"
135280,2022-03-20,"OpenApp,Login,GetCreditInfo,UseLoanManage,GetCreditInfo","2022-03-20 16:20:58,2022-03-20 16:21:06,2022-03-20 16:21:14,2022-03-20 16:21:15,2022-03-20 16:21:30"
135280,2022-03-20,"OpenApp,Login,GetCreditInfo,GetCreditInfo,UseLoanManage","2022-03-20 20:22:50,2022-03-20 20:23:01,2022-03-20 20:23:12,2022-03-20 20:23:48,2022-03-20 20:23:49"
135280,2022-03-22,"OpenApp,Login,GetCreditInfo,UseLoanManage","2022-03-22 05:56:43,2022-03-22 05:56:50,2022-03-22 05:56:55,2022-03-22 05:56:56"
