user_id,date,events,timestamp
180447,2022-03-08,"OpenApp,Login","2022-03-08 13:31:59,2022-03-08 13:32:05"
180447,2022-03-15,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,GetCreditInfo,CompleteIDCertification","2022-03-15 18:20:47,2022-03-15 18:20:54,2022-03-15 18:21:01,2022-03-15 18:22:01,2022-03-15 18:22:01,2022-03-15 18:22:15,2022-03-15 18:22:39"
180447,2022-04-13,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification","2022-04-13 09:58:35,2022-04-13 09:58:44,2022-04-13 09:58:59,2022-04-13 09:58:59,2022-04-13 09:59:43"
180447,2022-06-21,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-21 07:31:48,2022-06-21 07:31:57,2022-06-21 07:31:59,2022-06-21 07:32:04,2022-06-21 07:32:04,2022-06-21 07:32:36,2022-06-21 07:37:44"
180447,2022-06-26,"OpenApp,Login,OpenApp,Login,OpenApp,Login,OpenApp,Login,OpenApp,Login,OpenApp,Login,OpenApp,OpenApp,Login,OpenApp","2022-06-26 20:54:45,2022-06-26 20:54:54,2022-06-26 20:54:54,2022-06-26 20:55:03,2022-06-26 20:55:03,2022-06-26 20:55:14,2022-06-26 20:55:14,2022-06-26 20:55:30,2022-06-26 20:55:30,2022-06-26 20:55:41,2022-06-26 20:55:41,2022-06-26 20:55:49,2022-06-26 20:55:49,2022-06-26 20:55:55,2022-06-26 20:56:02,2022-06-26 20:56:02"
180451,2022-04-22,"OpenApp,GetCreditInfo,UseLoanManage,Login,GetCreditInfo","2022-04-22 15:44:58,2022-04-22 15:45:03,2022-04-22 15:45:03,2022-04-22 15:45:03,2022-04-22 15:45:51"
180451,2022-05-13,"OpenApp,Login,OpenApp,Login,GetCreditInfo","2022-05-13 18:30:56,2022-05-13 18:31:11,2022-05-13 18:31:21,2022-05-13 18:31:25,2022-05-13 18:31:28"
180452,2022-04-28,"Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-28 16:23:02,2022-04-28 16:23:09,2022-04-28 16:23:10,2022-04-28 16:23:43,2022-04-28 16:26:44"
180453,2022-03-19,"OpenApp,OpenApp","2022-03-19 09:09:07,2022-03-19 09:09:35"
180453,2022-05-08,"OpenApp,Login,UseLoanManage,GetCreditInfo","2022-05-08 16:18:05,2022-05-08 16:18:09,2022-05-08 16:18:13,2022-05-08 16:18:13"
180455,2022-05-06,Login,2022-05-06 10:39:51
180455,2022-05-16,OpenApp,2022-05-16 18:26:14
180455,2022-06-12,"OpenApp,Login","2022-06-12 08:59:53,2022-06-12 09:00:01"
180456,2022-04-04,OpenApp,2022-04-04 10:45:22
180457,2022-06-03,"Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,OpenApp,Login,OpenApp,Login,GetCreditInfo,UseLoanManage,GetCreditInfo,UseLoanManage","2022-06-03 17:07:10,2022-06-03 17:07:19,2022-06-03 17:07:19,2022-06-03 17:07:53,2022-06-03 17:10:01,2022-06-03 17:11:26,2022-06-03 17:11:33,2022-06-03 17:11:45,2022-06-03 17:11:50,2022-06-03 17:11:54,2022-06-03 17:12:29,2022-06-03 17:12:29,2022-06-03 17:12:45"
180458,2022-05-23,GetCreditInfo,2022-05-23 17:05:20
180459,2022-03-18,"StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,GetCreditInfo,UseLoanManage,GetCreditInfo","2022-03-18 22:50:22,2022-03-18 22:50:22,2022-03-18 22:50:52,2022-03-18 22:54:39,2022-03-18 22:54:52,2022-03-18 22:54:53,2022-03-18 22:56:39"
180459,2022-04-28,"StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-28 20:41:06,2022-04-28 20:41:06,2022-04-28 20:41:29,2022-04-28 20:44:02"
180459,2022-05-18,"StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-18 18:19:58,2022-05-18 18:19:58,2022-05-18 18:20:14,2022-05-18 18:23:26"
180459,2022-05-19,"OpenApp,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply,EndLoanApply","2022-05-19 17:26:23,2022-05-19 17:26:29,2022-05-19 17:26:29,2022-05-19 17:26:48,2022-05-19 17:35:48,2022-05-19 17:35:49,2022-05-19 17:35:52"
180459,2022-06-14,"StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,ViewLoanApplyIntro,GetCreditInfo","2022-06-14 10:04:47,2022-06-14 10:04:47,2022-06-14 10:05:03,2022-06-14 10:08:20,2022-06-14 10:08:22,2022-06-14 10:08:31"
180459,2022-06-17,"OpenApp,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,UseLoanManage,GetCreditInfo,EndLoanApply,ViewLoanApplyIntro,ViewLoanApplyIntro,EndLoanApply","2022-06-17 20:27:22,2022-06-17 20:27:29,2022-06-17 20:27:29,2022-06-17 20:27:49,2022-06-17 20:30:02,2022-06-17 20:30:12,2022-06-17 20:30:14,2022-06-17 20:30:56,2022-06-17 20:30:59,2022-06-17 20:31:03,2022-06-17 20:31:44"
180460,2022-04-27,"StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-27 16:48:52,2022-04-27 16:48:52,2022-04-27 16:49:12,2022-04-27 16:53:31"
180461,2022-04-11,"CompleteIDCertification,Login,OpenApp,ViewLoanApplyIntro,GetCreditInfo,GetCreditInfo,UseLoanManage,EndLoanApply","2022-04-11 20:07:16,2022-04-11 20:07:16,2022-04-11 20:07:16,2022-04-11 20:07:16,2022-04-11 20:08:58,2022-04-11 20:09:11,2022-04-11 20:09:40,2022-04-11 20:09:40"
180461,2022-04-22,"OpenApp,GetCreditInfo,Login,StartLoanApply,OpenApp,ViewLoanApplyIntro","2022-04-22 16:11:59,2022-04-22 16:12:28,2022-04-22 16:13:15,2022-04-22 16:13:15,2022-04-22 16:13:15,2022-04-22 16:13:15"
180461,2022-05-09,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply","2022-05-09 13:05:43,2022-05-09 13:05:53,2022-05-09 13:09:28,2022-05-09 13:09:37,2022-05-09 13:09:37,2022-05-09 13:09:57,2022-05-09 13:11:55,2022-05-09 13:11:56"
180461,2022-06-27,"OpenApp,Login,ViewLoanApplyIntro,GetCreditInfo,CompleteIDCertification,EndLoanApply,EndLoanApply,EndLoanApply","2022-06-27 16:48:40,2022-06-27 16:48:50,2022-06-27 16:48:51,2022-06-27 16:48:53,2022-06-27 16:49:44,2022-06-27 16:51:43,2022-06-27 16:51:46,2022-06-27 16:54:56"
180461,2022-06-28,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro","2022-06-28 17:28:09,2022-06-28 17:28:16,2022-06-28 17:28:27,2022-06-28 17:28:40,2022-06-28 17:28:40"
180462,2022-04-08,"Login,StartLoanApply,EndLoanApply","2022-04-08 15:42:19,2022-04-08 15:42:28,2022-04-08 15:42:28"
180462,2022-05-02,"OpenApp,OpenApp","2022-05-02 11:07:57,2022-05-02 11:08:04"
180462,2022-05-12,OpenApp,2022-05-12 12:09:53
180462,2022-06-18,OpenApp,2022-06-18 17:42:08
180462,2022-06-26,OpenApp,2022-06-26 14:03:12
180463,2022-03-16,OpenApp,2022-03-16 20:16:24
180464,2022-03-26,OpenApp,2022-03-26 10:16:50
180465,2022-06-24,GetCreditInfo,2022-06-24 11:42:02
180467,2022-04-19,"Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-19 10:00:30,2022-04-19 10:00:35,2022-04-19 10:03:06,2022-04-19 10:03:06,2022-04-19 10:03:52,2022-04-19 10:06:40"
180467,2022-05-01,"OpenApp,OpenApp","2022-05-01 12:38:09,2022-05-01 12:39:02"
180469,2022-04-18,GetCreditInfo,2022-04-18 15:53:06
180473,2022-03-12,"OpenApp,OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,GetCreditInfo,UseLoanManage","2022-03-12 20:05:53,2022-03-12 20:06:20,2022-03-12 20:06:28,2022-03-12 20:06:30,2022-03-12 20:06:30,2022-03-12 20:07:20,2022-03-12 20:07:27,2022-03-12 20:07:31,2022-03-12 20:07:31,2022-03-12 20:07:52,2022-03-12 20:09:31,2022-03-12 20:10:14,2022-03-12 20:10:17"
180473,2022-03-13,"OpenApp,Login,ViewLoanApplyIntro","2022-03-13 10:10:50,2022-03-13 10:10:56,2022-03-13 10:10:56"
180473,2022-03-21,"OpenApp,Login","2022-03-21 14:58:36,2022-03-21 14:58:42"
180473,2022-04-02,"OpenApp,Login","2022-04-02 09:19:16,2022-04-02 09:19:22"
180473,2022-04-02,"OpenApp,Login,ViewLoanApplyIntro","2022-04-02 13:43:32,2022-04-02 13:43:43,2022-04-02 13:43:43"
180473,2022-04-05,OpenApp,2022-04-05 15:37:30
180473,2022-05-12,"GetCreditInfo,Login,UseLoanManage,OpenApp,Login,StartLoanApply,EndLoanApply,UseLoanManage,OpenApp,Login,StartLoanApply,EndLoanApply","2022-05-12 09:58:15,2022-05-12 10:05:03,2022-05-12 10:05:09,2022-05-12 10:05:59,2022-05-12 10:06:05,2022-05-12 10:06:09,2022-05-12 10:06:09,2022-05-12 10:08:55,2022-05-12 10:13:56,2022-05-12 10:14:01,2022-05-12 10:14:04,2022-05-12 10:14:04"
180473,2022-05-13,"OpenApp,Login,UseLoanManage","2022-05-13 11:49:52,2022-05-13 11:49:57,2022-05-13 11:50:03"
180473,2022-06-23,"OpenApp,OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-23 17:12:28,2022-06-23 17:13:32,2022-06-23 17:13:40,2022-06-23 17:13:42,2022-06-23 17:13:51,2022-06-23 17:13:51,2022-06-23 17:14:24,2022-06-23 17:16:26"
180473,2022-06-23,OpenApp,2022-06-23 19:07:34
180473,2022-06-24,"OpenApp,Login,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,GetCreditInfo","2022-06-24 10:03:44,2022-06-24 10:03:50,2022-06-24 10:03:50,2022-06-24 10:04:12,2022-06-24 10:05:51,2022-06-24 10:06:37"
180473,2022-06-25,"OpenApp,Login,ViewLoanApplyIntro,GetCreditInfo,OpenApp","2022-06-25 10:01:43,2022-06-25 10:08:54,2022-06-25 10:08:54,2022-06-25 10:08:58,2022-06-25 10:09:04"
180473,2022-06-25,OpenApp,2022-06-25 12:47:07
180473,2022-06-26,"OpenApp,Login,OpenApp,Login,OpenApp,Login,OpenApp,OpenApp,Login,OpenApp,Login,OpenApp,SignUp,CompleteIDCertification,EndLoanApply,GetCreditInfo,OpenApp,Login,OpenApp,Login,OpenApp,SignUp,CompleteIDCertification,EndLoanApply,GetCreditInfo,GetCreditInfo,UseLoanManage","2022-06-26 11:16:32,2022-06-26 11:16:37,2022-06-26 11:16:37,2022-06-26 11:16:44,2022-06-26 11:16:44,2022-06-26 11:16:50,2022-06-26 11:16:50,2022-06-26 11:17:01,2022-06-26 11:17:07,2022-06-26 11:17:07,2022-06-26 11:17:16,2022-06-26 11:17:16,2022-06-26 11:17:57,2022-06-26 11:18:33,2022-06-26 11:20:26,2022-06-26 11:22:12,2022-06-26 11:26:49,2022-06-26 11:26:54,2022-06-26 11:26:54,2022-06-26 11:27:01,2022-06-26 11:27:01,2022-06-26 11:27:40,2022-06-26 11:28:03,2022-06-26 11:29:52,2022-06-26 11:30:31,2022-06-26 11:30:38,2022-06-26 11:30:38"
180473,2022-06-30,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-30 07:27:21,2022-06-30 07:27:26,2022-06-30 07:27:28,2022-06-30 07:27:30,2022-06-30 07:27:30,2022-06-30 07:27:48,2022-06-30 07:29:37"
180474,2022-03-10,GetCreditInfo,2022-03-10 16:00:33
180475,2022-06-08,GetCreditInfo,2022-06-08 15:45:54
180476,2022-05-15,GetCreditInfo,2022-05-15 14:59:41
180476,2022-05-15,"Login,StartLoanApply,EndLoanApply,GetCreditInfo,UseLoanManage,StartLoanApply,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-15 17:37:34,2022-05-15 17:37:47,2022-05-15 17:37:48,2022-05-15 17:40:39,2022-05-15 17:40:48,2022-05-15 17:41:33,2022-05-15 17:41:33,2022-05-15 17:41:41,2022-05-15 17:42:28,2022-05-15 17:44:06"
180476,2022-05-15,"OpenApp,Login,StartLoanApply,EndLoanApply","2022-05-15 21:01:55,2022-05-15 21:02:04,2022-05-15 21:02:11,2022-05-15 21:02:12"
180476,2022-05-16,"EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-16 07:53:56,2022-05-16 07:53:59,2022-05-16 07:54:51,2022-05-16 07:56:27"
180476,2022-05-16,EndLoanApply,2022-05-16 08:19:02
180476,2022-05-16,"OpenApp,Login,StartLoanApply,EndLoanApply,OpenApp,Login,EndLoanApply","2022-05-16 09:28:47,2022-05-16 09:29:32,2022-05-16 09:29:36,2022-05-16 09:29:37,2022-05-16 09:43:25,2022-05-16 09:43:35,2022-05-16 09:43:51"
180476,2022-05-16,"OpenApp,Login,EndLoanApply,ViewLoanApplyIntro,OpenApp,SignUp,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-16 09:59:18,2022-05-16 09:59:26,2022-05-16 09:59:56,2022-05-16 10:00:09,2022-05-16 10:01:22,2022-05-16 10:02:26,2022-05-16 10:02:46,2022-05-16 10:02:53,2022-05-16 10:03:25,2022-05-16 10:05:26"
180476,2022-05-16,"OpenApp,Login,GetCreditInfo,StartLoanApply,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-16 10:43:29,2022-05-16 10:43:36,2022-05-16 10:43:47,2022-05-16 10:44:11,2022-05-16 10:44:11,2022-05-16 10:45:20,2022-05-16 10:46:40,2022-05-16 10:48:36"
180476,2022-05-16,"OpenApp,Login,StartLoanApply,EndLoanApply","2022-05-16 11:14:53,2022-05-16 11:15:00,2022-05-16 11:15:08,2022-05-16 11:15:08"
180476,2022-05-17,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply","2022-05-17 18:33:16,2022-05-17 18:33:27,2022-05-17 18:34:00,2022-05-17 18:34:01,2022-05-17 18:34:43,2022-05-17 18:36:19,2022-05-17 18:44:38"
180476,2022-05-18,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-18 12:29:44,2022-05-18 12:30:04,2022-05-18 12:30:16,2022-05-18 12:30:16,2022-05-18 12:30:56,2022-05-18 12:32:36"
180476,2022-05-18,"OpenApp,Login,GetCreditInfo,StartLoanApply,EndLoanApply","2022-05-18 14:39:08,2022-05-18 14:39:15,2022-05-18 14:39:35,2022-05-18 14:39:51,2022-05-18 14:39:51"
180476,2022-05-19,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro","2022-05-19 15:23:43,2022-05-19 15:23:53,2022-05-19 15:24:04,2022-05-19 15:24:05"
180476,2022-06-25,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply,UseLoanManage,GetCreditInfo","2022-06-25 11:07:12,2022-06-25 11:07:21,2022-06-25 11:07:23,2022-06-25 11:07:42,2022-06-25 11:07:42,2022-06-25 11:08:32,2022-06-25 11:10:42,2022-06-25 11:10:43,2022-06-25 11:11:10,2022-06-25 11:11:10"
180477,2022-05-02,"GetCreditInfo,Login,EndLoanApply,ViewLoanApplyIntro,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-02 16:49:14,2022-05-02 16:52:44,2022-05-02 16:52:50,2022-05-02 16:53:16,2022-05-02 16:53:18,2022-05-02 16:53:20,2022-05-02 16:54:10,2022-05-02 16:55:00"
180479,2022-06-15,"GetCreditInfo,GetCreditInfo,GetCreditInfo","2022-06-15 22:01:54,2022-06-15 22:03:12,2022-06-15 22:07:28"
180479,2022-06-16,"Login,GetCreditInfo","2022-06-16 07:02:55,2022-06-16 07:04:02"
180479,2022-06-16,"OpenApp,Login,UseLoanManage,StartLoanApply,ViewLoanApplyIntro","2022-06-16 15:29:41,2022-06-16 15:29:45,2022-06-16 15:29:50,2022-06-16 15:30:40,2022-06-16 15:30:40"
180479,2022-06-17,OpenApp,2022-06-17 02:59:02
180479,2022-06-17,"OpenApp,Login,UseLoanManage,GetCreditInfo,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-17 11:23:27,2022-06-17 11:23:31,2022-06-17 11:23:35,2022-06-17 11:23:42,2022-06-17 11:33:30,2022-06-17 11:33:44,2022-06-17 11:33:44,2022-06-17 11:44:19,2022-06-17 11:49:38"
180479,2022-06-17,"EndLoanApply,ViewLoanApplyIntro,StartLoanApply,EndLoanApply","2022-06-17 13:39:40,2022-06-17 13:39:43,2022-06-17 13:39:47,2022-06-17 13:39:47"
180479,2022-06-17,"EndLoanApply,ViewLoanApplyIntro,GetCreditInfo,UseLoanManage,GetCreditInfo","2022-06-17 14:38:36,2022-06-17 14:38:38,2022-06-17 14:38:51,2022-06-17 14:38:54,2022-06-17 14:39:00"
180480,2022-03-02,"OpenApp,GetCreditInfo,UseLoanManage","2022-03-02 10:19:01,2022-03-02 10:19:06,2022-03-02 10:19:06"
180480,2022-03-03,"OpenApp,GetCreditInfo,UseLoanManage","2022-03-03 10:16:59,2022-03-03 10:17:02,2022-03-03 10:17:02"
180481,2022-03-05,OpenApp,2022-03-05 04:16:25
180481,2022-06-23,OpenApp,2022-06-23 13:43:18
