user_id,date,events,timestamp
360944,2022-05-09,GetCreditInfo,2022-05-09 10:02:40
360944,2022-06-14,"Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-14 10:44:06,2022-06-14 10:44:20,2022-06-14 10:44:21,2022-06-14 10:44:58,2022-06-14 10:47:57"
360945,2022-04-21,"Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification","2022-04-21 15:04:22,2022-04-21 15:04:24,2022-04-21 15:04:26,2022-04-21 15:04:26,2022-04-21 15:04:53"
360949,2022-05-11,GetCreditInfo,2022-05-11 15:52:39
360951,2022-05-02,"OpenApp,Login,UseLoanManage,GetCreditInfo,UseLoanManage,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-02 17:27:39,2022-05-02 17:27:43,2022-05-02 17:27:51,2022-05-02 17:27:53,2022-05-02 17:27:57,2022-05-02 17:28:18,2022-05-02 17:28:48,2022-05-02 17:31:30"
360952,2022-05-07,OpenApp,2022-05-07 06:52:19
360952,2022-05-31,OpenApp,2022-05-31 11:42:42
360952,2022-06-02,"OpenApp,Login,UseLoanManage,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-02 13:14:13,2022-06-02 13:14:19,2022-06-02 13:14:23,2022-06-02 13:14:35,2022-06-02 13:14:40,2022-06-02 13:14:41,2022-06-02 13:15:09,2022-06-02 13:16:00"
360952,2022-06-22,OpenApp,2022-06-22 15:57:00
360953,2022-03-03,OpenApp,2022-03-03 13:23:30
360953,2022-04-22,"OpenApp,Login,GetCreditInfo,UseLoanManage,GetCreditInfo,UseLoanManage,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-22 20:31:51,2022-04-22 20:32:00,2022-04-22 20:32:03,2022-04-22 20:32:05,2022-04-22 20:34:57,2022-04-22 20:36:42,2022-04-22 20:37:10,2022-04-22 20:37:10,2022-04-22 20:38:35,2022-04-22 20:40:54"
360953,2022-04-25,"OpenApp,Login,GetCreditInfo","2022-04-25 12:09:31,2022-04-25 12:09:38,2022-04-25 12:09:39"
360953,2022-06-16,"OpenApp,Login,UseLoanManage,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification","2022-06-16 15:37:47,2022-06-16 15:37:53,2022-06-16 15:38:21,2022-06-16 15:38:23,2022-06-16 15:39:02,2022-06-16 15:39:02,2022-06-16 15:39:40"
360953,2022-06-16,"EndLoanApply,UseLoanManage,GetCreditInfo,GetCreditInfo,EndLoanApply,EndLoanApply,EndLoanApply,EndLoanApply","2022-06-16 16:03:24,2022-06-16 16:03:38,2022-06-16 16:03:50,2022-06-16 16:04:23,2022-06-16 16:10:26,2022-06-16 16:21:14,2022-06-16 16:21:22,2022-06-16 16:21:28"
360954,2022-03-16,"GetCreditInfo,GetCreditInfo","2022-03-16 13:52:12,2022-03-16 13:55:44"
360954,2022-06-13,"Login,StartLoanApply,EndLoanApply","2022-06-13 14:59:02,2022-06-13 14:59:10,2022-06-13 14:59:10"
360954,2022-06-13,"OpenApp,Login,StartLoanApply,EndLoanApply,OpenApp,Login","2022-06-13 17:33:08,2022-06-13 17:33:13,2022-06-13 17:33:19,2022-06-13 17:33:19,2022-06-13 17:44:57,2022-06-13 17:45:03"
360954,2022-06-30,OpenApp,2022-06-30 16:05:02
360955,2022-06-23,"GetCreditInfo,GetCreditInfo,GetCreditInfo","2022-06-23 13:19:08,2022-06-23 13:19:24,2022-06-23 13:21:10"
360959,2022-03-18,"OpenApp,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-18 08:38:56,2022-03-18 08:39:04,2022-03-18 08:39:17,2022-03-18 08:39:17,2022-03-18 08:39:36,2022-03-18 08:44:50"
360959,2022-04-02,"OpenApp,ViewLoanApplyIntro","2022-04-02 14:10:13,2022-04-02 14:10:16"
360959,2022-04-27,"OpenApp,GetCreditInfo,UseLoanManage,GetCreditInfo","2022-04-27 00:24:13,2022-04-27 00:24:19,2022-04-27 00:24:20,2022-04-27 00:24:45"
360959,2022-06-24,"OpenApp,GetCreditInfo","2022-06-24 10:52:00,2022-06-24 10:52:08"
360960,2022-05-24,GetCreditInfo,2022-05-24 09:35:58
360961,2022-04-30,OpenApp,2022-04-30 08:00:58
360963,2022-03-02,"OpenApp,Login,GetCreditInfo","2022-03-02 12:03:00,2022-03-02 12:03:06,2022-03-02 12:03:13"
360963,2022-03-06,"OpenApp,Login,GetCreditInfo","2022-03-06 10:14:36,2022-03-06 10:14:44,2022-03-06 10:15:26"
360963,2022-03-09,"OpenApp,Login,GetCreditInfo,UseLoanManage,GetCreditInfo","2022-03-09 19:03:25,2022-03-09 19:03:33,2022-03-09 19:03:44,2022-03-09 19:03:45,2022-03-09 19:04:22"
360963,2022-03-11,"OpenApp,Login,GetCreditInfo","2022-03-11 19:57:55,2022-03-11 19:58:05,2022-03-11 19:58:13"
360963,2022-03-13,"OpenApp,Login,GetCreditInfo","2022-03-13 19:53:02,2022-03-13 19:53:11,2022-03-13 19:53:20"
