user_id,date,events,timestamp
740094,2022-03-03,"OpenApp,Login,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,ViewLoanApplyIntro,OpenApp,Login,UseLoanManage,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro","2022-03-03 22:20:13,2022-03-03 22:20:23,2022-03-03 22:21:06,2022-03-03 22:21:40,2022-03-03 22:23:04,2022-03-03 22:33:28,2022-03-06 22:35:41,2022-03-06 22:35:47,2022-03-06 22:35:58,2022-03-06 22:35:58,2022-03-06 22:36:49,2022-03-06 22:36:49"
740094,2022-03-16,"OpenApp,Login,GetCreditInfo,UseLoanManage,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply,UseLoanManage,EndLoanApply","2022-03-16 22:07:12,2022-03-16 22:07:17,2022-03-16 22:07:31,2022-03-16 22:07:32,2022-03-16 22:10:08,2022-03-16 22:10:08,2022-03-16 22:10:35,2022-03-16 22:14:01,2022-03-16 22:14:32,2022-03-16 22:14:37,2022-03-16 22:14:41"
740094,2022-03-22,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-22 15:32:38,2022-03-22 15:32:42,2022-03-22 15:32:49,2022-03-22 15:32:49,2022-03-22 15:33:15,2022-03-22 15:34:19"
740094,2022-04-17,"OpenApp,Login,ViewLoanApplyIntro","2022-04-17 07:01:07,2022-04-17 07:01:12,2022-04-17 07:01:13"
740096,2022-04-24,"Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-24 11:27:23,2022-04-24 11:27:23,2022-04-24 11:27:35,2022-04-24 11:27:35,2022-04-24 11:28:03,2022-04-24 11:29:30"
740097,2022-04-02,Login,2022-04-02 17:47:22
740097,2022-05-24,"OpenApp,OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,StartLoanApply,ViewLoanApplyIntro,SignUp,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-24 15:34:26,2022-05-24 15:35:12,2022-05-24 15:35:23,2022-05-24 15:35:28,2022-05-24 15:35:28,2022-05-24 15:38:28,2022-05-24 15:38:28,2022-05-24 15:39:26,2022-05-24 15:39:39,2022-05-24 15:39:39,2022-05-24 15:39:59,2022-05-24 15:42:43"
740099,2022-03-28,OpenApp,2022-03-28 11:50:53
740099,2022-05-09,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,GetCreditInfo,CompleteIDCertification,EndLoanApply","2022-05-09 10:59:01,2022-05-09 10:59:06,2022-05-09 10:59:11,2022-05-09 10:59:11,2022-05-09 10:59:21,2022-05-09 11:00:04,2022-05-09 11:03:05"
740099,2022-05-19,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,OpenApp,Login,UseLoanManage,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-19 13:06:36,2022-05-19 13:06:42,2022-05-19 13:06:45,2022-05-19 13:06:45,2022-05-19 13:07:13,2022-05-19 13:07:18,2022-05-19 13:07:23,2022-05-19 13:07:31,2022-05-19 13:07:31,2022-05-19 13:07:55,2022-05-19 13:09:55"
