user_id,date,events,timestamp
451305,2022-06-28,GetCreditInfo,2022-06-28 16:43:24
451307,2022-05-09,"Login,StartLoanApply,EndLoanApply,GetCreditInfo","2022-05-09 12:31:57,2022-05-09 12:32:14,2022-05-09 12:32:15,2022-05-09 12:33:15"
451308,2022-06-24,GetCreditInfo,2022-06-24 10:02:26
451308,2022-06-24,"UseLoanManage,GetCreditInfo","2022-06-24 11:05:43,2022-06-24 11:05:44"
451308,2022-06-27,"CompleteIDCertification,SignUp","2022-06-27 09:16:16,2022-06-27 09:16:19"
451311,2022-05-03,"Login,StartLoanApply,EndLoanApply","2022-05-03 21:29:28,2022-05-03 21:29:34,2022-05-03 21:29:34"
451311,2022-05-07,"OpenApp,OpenApp","2022-05-07 10:13:17,2022-05-07 10:13:19"
451311,2022-05-12,OpenApp,2022-05-12 15:10:23
451311,2022-05-16,"OpenApp,GetCreditInfo,UseLoanManage,Login","2022-05-16 13:27:32,2022-05-16 13:27:37,2022-05-16 13:27:37,2022-05-16 13:27:37"
451311,2022-05-18,OpenApp,2022-05-18 17:01:46
451311,2022-06-13,OpenApp,2022-06-13 00:18:28
451311,2022-06-14,"OpenApp,OpenApp,Login,GetCreditInfo","2022-06-14 13:01:26,2022-06-14 13:01:28,2022-06-14 13:01:32,2022-06-14 13:01:33"
451311,2022-06-27,OpenApp,2022-06-27 01:43:07
451311,2022-06-27,OpenApp,2022-06-27 14:24:13
451311,2022-06-28,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro","2022-06-28 13:00:34,2022-06-28 13:00:40,2022-06-28 13:00:42,2022-06-28 13:00:45,2022-06-28 13:00:45"
451312,2022-05-04,"Login,StartLoanApply,EndLoanApply","2022-05-04 14:27:33,2022-05-04 14:27:38,2022-05-04 14:27:38"
451312,2022-05-04,"OpenApp,Login,StartLoanApply,EndLoanApply,UseLoanManage,GetCreditInfo","2022-05-04 23:29:01,2022-05-04 23:29:07,2022-05-04 23:29:10,2022-05-04 23:29:10,2022-05-04 23:30:34,2022-05-04 23:30:34"
451312,2022-05-06,"OpenApp,Login,StartLoanApply,EndLoanApply","2022-05-06 11:07:56,2022-05-06 11:08:02,2022-05-06 11:08:06,2022-05-06 11:08:07"
451312,2022-05-06,"StartLoanApply,EndLoanApply,OpenApp,Login,StartLoanApply,EndLoanApply","2022-05-06 11:32:38,2022-05-06 11:32:39,2022-05-06 11:40:38,2022-05-06 11:40:44,2022-05-06 11:40:47,2022-05-06 11:40:47"
451312,2022-05-09,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,UseLoanManage,GetCreditInfo","2022-05-09 09:34:43,2022-05-09 09:34:55,2022-05-09 09:34:58,2022-05-09 09:34:58,2022-05-09 09:35:11,2022-05-09 09:35:12"
451312,2022-05-09,"UseLoanManage,GetCreditInfo","2022-05-09 16:28:57,2022-05-09 16:28:57"
451313,2022-04-08,Login,2022-04-08 19:40:42
451313,2022-04-19,OpenApp,2022-04-19 21:17:10
451313,2022-04-23,"OpenApp,Login","2022-04-23 00:33:29,2022-04-23 00:33:37"
451313,2022-04-26,OpenApp,2022-04-26 22:52:28
451313,2022-05-10,OpenApp,2022-05-10 09:13:42
451313,2022-05-18,OpenApp,2022-05-18 08:37:54
451313,2022-05-30,"OpenApp,Login,ViewLoanApplyIntro","2022-05-30 10:27:18,2022-05-30 10:27:28,2022-05-30 10:27:28"
451313,2022-06-11,"OpenApp,Login,ViewLoanApplyIntro,GetCreditInfo,GetCreditInfo,GetCreditInfo","2022-06-11 11:53:39,2022-06-11 11:53:46,2022-06-11 11:53:47,2022-06-11 11:54:50,2022-06-11 11:54:51,2022-06-11 11:55:10"
451313,2022-06-23,"OpenApp,Login,ViewLoanApplyIntro","2022-06-23 14:49:33,2022-06-23 14:49:40,2022-06-23 14:49:41"
451315,2022-05-08,OpenApp,2022-05-08 22:36:35
451316,2022-04-13,OpenApp,2022-04-13 22:10:13
451317,2022-05-30,"Login,OpenApp,Login","2022-05-30 11:52:19,2022-05-30 11:52:48,2022-05-30 11:53:00"
451318,2022-03-01,"OpenApp,SignUp","2022-03-01 22:45:25,2022-03-01 22:46:51"
451318,2022-03-12,"OpenApp,Login,GetCreditInfo,OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-12 16:42:04,2022-03-12 16:42:14,2022-03-12 16:42:24,2022-03-12 16:43:07,2022-03-12 16:43:13,2022-03-12 16:43:17,2022-03-12 16:43:18,2022-03-12 16:43:58,2022-03-12 16:46:29"
451318,2022-03-13,"OpenApp,Login,ViewLoanApplyIntro","2022-03-13 13:00:17,2022-03-13 13:00:26,2022-03-13 13:00:26"
451318,2022-03-14,"OpenApp,Login,UseLoanManage,GetCreditInfo,GetCreditInfo,OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-14 21:39:58,2022-03-14 21:40:05,2022-03-14 21:40:22,2022-03-14 21:40:23,2022-03-14 21:40:53,2022-03-30 21:52:38,2022-03-30 21:52:46,2022-03-30 21:52:54,2022-03-30 21:52:54,2022-03-30 21:53:35,2022-03-30 21:54:54"
451318,2022-04-05,"OpenApp,Login,ViewLoanApplyIntro","2022-04-05 15:04:46,2022-04-05 15:04:53,2022-04-05 15:05:24"
451318,2022-04-05,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-05 16:02:23,2022-04-05 16:02:31,2022-04-05 16:02:38,2022-04-05 16:02:39,2022-04-05 16:03:22,2022-04-05 16:05:12"
451318,2022-04-23,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-23 22:49:29,2022-04-23 22:49:36,2022-04-23 22:49:37,2022-04-23 22:49:40,2022-04-23 22:49:40,2022-04-23 22:50:13,2022-04-23 22:51:41"
451318,2022-04-23,EndLoanApply,2022-04-23 23:08:08
451318,2022-04-23,EndLoanApply,2022-04-23 23:57:15
451318,2022-04-24,"EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply,ViewLoanApplyIntro,ViewLoanApplyIntro,GetCreditInfo,GetCreditInfo,GetCreditInfo,StartLoanApply,EndLoanApply","2022-04-24 02:20:25,2022-04-24 02:20:29,2022-04-24 02:21:09,2022-04-24 02:22:43,2022-04-24 02:27:03,2022-04-24 02:27:08,2022-04-24 02:27:10,2022-04-24 02:27:12,2022-04-24 02:27:13,2022-04-24 02:27:35,2022-04-24 02:28:18,2022-04-24 02:28:18"
451318,2022-04-24,EndLoanApply,2022-04-24 06:40:07
451318,2022-04-24,"GetCreditInfo,StartLoanApply,EndLoanApply","2022-04-24 07:21:05,2022-04-24 07:21:09,2022-04-24 07:21:10"
451318,2022-04-25,"OpenApp,Login,GetCreditInfo,UseLoanManage,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply,EndLoanApply,EndLoanApply","2022-04-25 02:45:58,2022-04-25 02:46:06,2022-04-25 02:46:08,2022-04-25 02:46:15,2022-04-25 02:46:26,2022-04-25 02:46:26,2022-04-25 02:47:09,2022-04-25 02:48:04,2022-04-25 02:54:32,2022-04-25 02:57:37,2022-04-25 03:04:12"
451318,2022-04-25,"OpenApp,Login,GetCreditInfo,StartLoanApply,EndLoanApply","2022-04-25 03:41:43,2022-04-25 03:41:50,2022-04-25 03:41:51,2022-04-25 03:41:55,2022-04-25 03:41:56"
451318,2022-04-25,EndLoanApply,2022-04-25 04:02:51
451318,2022-04-25,EndLoanApply,2022-04-25 05:52:19
451318,2022-04-27,OpenApp,2022-04-27 22:57:06
451318,2022-04-30,"OpenApp,Login,UseLoanManage,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-04-30 18:57:21,2022-04-30 18:57:29,2022-04-30 18:57:33,2022-04-30 18:57:35,2022-04-30 18:58:11,2022-04-30 18:58:11,2022-04-30 18:58:44,2022-04-30 18:59:43"
451318,2022-05-10,OpenApp,2022-05-10 00:11:11
451318,2022-05-15,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-05-15 23:31:04,2022-05-15 23:31:10,2022-05-15 23:31:15,2022-05-15 23:31:15,2022-05-15 23:31:49,2022-05-15 23:33:08"
451318,2022-05-21,OpenApp,2022-05-21 13:02:01
451318,2022-05-23,"OpenApp,Login,UseLoanManage","2022-05-23 19:43:23,2022-05-23 19:43:30,2022-05-23 19:43:48"
