user_id,date,events,timestamp
220966,2022-03-09,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-09 09:12:14,2022-03-09 09:12:20,2022-03-09 09:12:24,2022-03-09 09:12:24,2022-03-09 09:12:55,2022-03-09 09:17:16"
220966,2022-03-13,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-13 22:04:39,2022-03-13 22:04:51,2022-03-13 22:05:01,2022-03-13 22:05:01,2022-03-13 22:05:27,2022-03-13 22:08:26"
220966,2022-03-14,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-14 18:05:33,2022-03-14 18:05:38,2022-03-14 18:05:43,2022-03-14 18:06:05,2022-03-14 18:06:05,2022-03-14 18:06:30,2022-03-14 18:06:30,2022-03-14 18:06:51,2022-03-14 18:09:30"
220968,2022-03-17,"GetCreditInfo,GetCreditInfo","2022-03-17 13:40:24,2022-03-17 13:41:01"
220968,2022-03-21,"Login,GetCreditInfo","2022-03-21 15:52:28,2022-03-21 15:52:41"
220968,2022-03-22,"OpenApp,Login,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply","2022-03-22 12:42:47,2022-03-22 12:42:53,2022-03-22 12:43:00,2022-03-22 12:43:06,2022-03-22 12:43:06,2022-03-22 12:43:43,2022-03-22 12:46:02,2022-03-22 12:46:03"
220968,2022-03-25,"OpenApp,Login,ViewLoanApplyIntro","2022-03-25 14:21:42,2022-03-25 14:21:45,2022-03-25 14:21:54"
220968,2022-03-28,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,ViewLoanApplyIntro","2022-03-28 13:40:00,2022-03-28 13:40:05,2022-03-28 13:40:27,2022-03-28 13:40:27,2022-03-28 13:40:47"
220968,2022-03-31,"OpenApp,Login,GetCreditInfo,OpenApp,Login,GetCreditInfo","2022-03-31 13:10:43,2022-03-31 13:10:46,2022-03-31 13:11:04,2022-04-01 13:26:02,2022-04-01 13:26:05,2022-04-01 13:26:14"
220968,2022-04-05,"OpenApp,Login","2022-04-05 10:59:08,2022-04-05 10:59:14"
220968,2022-04-21,"OpenApp,Login,GetCreditInfo","2022-04-21 14:30:12,2022-04-21 14:30:15,2022-04-21 14:30:20"
220969,2022-06-06,"OpenApp,StartLoanApply,ViewLoanApplyIntro","2022-06-06 02:44:56,2022-06-06 02:45:06,2022-06-06 02:45:06"
220970,2022-04-27,Login,2022-04-27 20:37:31
220971,2022-04-29,"Login,StartLoanApply,EndLoanApply","2022-04-29 14:11:34,2022-04-29 14:11:40,2022-04-29 14:11:40"
220971,2022-04-29,"StartLoanApply,EndLoanApply","2022-04-29 14:26:40,2022-04-29 14:26:40"
220971,2022-06-19,OpenApp,2022-06-19 03:43:40
220971,2022-06-27,OpenApp,2022-06-27 21:11:23
220972,2022-03-09,OpenApp,2022-03-09 14:34:45
220972,2022-03-21,OpenApp,2022-03-21 15:42:45
220973,2022-04-12,GetCreditInfo,2022-04-12 15:20:17
220973,2022-04-12,"CompleteIDCertification,SignUp","2022-04-12 17:06:58,2022-04-12 17:07:03"
220974,2022-06-03,"UseLoanManage,GetCreditInfo,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-06-03 09:50:05,2022-06-03 09:50:05,2022-06-03 09:50:16,2022-06-03 09:50:16,2022-06-03 09:50:37,2022-06-03 09:54:51"
220975,2022-06-14,"OpenApp,Login,GetCreditInfo","2022-06-14 12:26:15,2022-06-14 12:26:27,2022-06-14 12:26:40"
220976,2022-03-14,"OpenApp,OpenApp,Login,UseLoanManage,GetCreditInfo,UseLoanManage,UseLoanManage,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,StartLoanApply,EndLoanApply,OpenApp,Login,UseLoanManage,StartLoanApply,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-14 12:04:15,2022-03-14 12:05:08,2022-03-14 12:05:13,2022-03-14 12:05:17,2022-03-14 12:05:17,2022-03-14 12:05:22,2022-03-14 12:05:30,2022-03-14 12:06:19,2022-03-14 12:06:20,2022-03-14 12:06:56,2022-03-14 12:09:40,2022-03-14 12:17:25,2022-03-14 12:17:25,2022-03-14 12:19:03,2022-03-14 12:19:07,2022-03-14 12:19:23,2022-03-14 12:19:41,2022-03-14 12:19:41,2022-03-14 12:19:44,2022-03-14 12:20:15,2022-03-14 12:21:47"
220976,2022-03-17,"OpenApp,Login,UseLoanManage,GetCreditInfo","2022-03-17 10:24:51,2022-03-17 10:24:55,2022-03-17 10:25:26,2022-03-17 10:25:26"
220976,2022-03-17,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,GetCreditInfo,OpenApp,Login,StartLoanApply,EndLoanApply,OpenApp,Login,StartLoanApply,EndLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply","2022-03-17 11:55:31,2022-03-17 11:55:39,2022-03-17 11:55:42,2022-03-17 11:55:42,2022-03-17 11:56:05,2022-03-17 11:57:42,2022-03-17 11:59:18,2022-03-17 12:00:43,2022-03-17 12:00:46,2022-03-17 12:00:50,2022-03-17 12:00:50,2022-03-17 12:03:07,2022-03-17 12:03:11,2022-03-17 12:03:13,2022-03-17 12:03:13,2022-03-17 12:03:16,2022-03-17 12:04:26,2022-03-17 12:08:30"
220976,2022-03-20,"EndLoanApply,ViewLoanApplyIntro,OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,StartLoanApply,ViewLoanApplyIntro,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,EndLoanApply","2022-03-20 09:17:10,2022-03-20 09:17:14,2022-03-20 09:17:25,2022-03-20 09:17:29,2022-03-20 09:17:35,2022-03-20 09:17:35,2022-03-20 09:17:39,2022-03-20 09:17:39,2022-03-20 09:17:52,2022-03-20 09:17:52,2022-03-20 09:18:18,2022-03-20 09:20:02,2022-03-20 09:21:56"
220976,2022-03-21,"OpenApp,Login,StartLoanApply,ViewLoanApplyIntro,CompleteIDCertification,EndLoanApply,OpenApp,Login","2022-03-21 09:53:52,2022-03-21 09:53:57,2022-03-21 09:54:00,2022-03-21 09:54:00,2022-03-21 09:54:23,2022-03-21 09:56:14,2022-03-21 09:56:43,2022-03-21 09:56:47"
